Period,Pond,MeasuredDate,Serial,Julian,Temp
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.141
Contemporary,KSS,,,15,5.141
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.141
Contemporary,KSS,,,15,5.141
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,15,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.244
Contemporary,KSS,,,16,5.244
Contemporary,KSS,,,16,5.244
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.037
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,16,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.244
Contemporary,KSS,,,17,5.244
Contemporary,KSS,,,17,5.244
Contemporary,KSS,,,17,5.244
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.037
Contemporary,KSS,,,17,5.037
Contemporary,KSS,,,17,5.037
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,17,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,4.934
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.244
Contemporary,KSS,,,18,5.244
Contemporary,KSS,,,18,5.244
Contemporary,KSS,,,18,5.244
Contemporary,KSS,,,18,5.244
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,18,5.141
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.037
Contemporary,KSS,,,19,5.037
Contemporary,KSS,,,19,5.037
Contemporary,KSS,,,19,5.037
Contemporary,KSS,,,19,5.037
Contemporary,KSS,,,19,5.037
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.141
Contemporary,KSS,,,19,5.244
Contemporary,KSS,,,19,5.244
Contemporary,KSS,,,19,5.244
Contemporary,KSS,,,19,4.207
Contemporary,KSS,,,19,4.727
Contemporary,KSS,,,19,4.831
Contemporary,KSS,,,19,4.831
Contemporary,KSS,,,19,4.934
Contemporary,KSS,,,19,4.934
Contemporary,KSS,,,19,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,4.727
Contemporary,KSS,,,20,4.831
Contemporary,KSS,,,20,4.831
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.141
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,4.934
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,20,5.037
Contemporary,KSS,,,21,5.037
Contemporary,KSS,,,21,5.037
Contemporary,KSS,,,21,5.037
Contemporary,KSS,,,21,5.037
Contemporary,KSS,,,21,5.037
Contemporary,KSS,,,21,5.037
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.244
Contemporary,KSS,,,21,5.244
Contemporary,KSS,,,21,5.244
Contemporary,KSS,,,21,5.244
Contemporary,KSS,,,21,5.244
Contemporary,KSS,,,21,4.519
Contemporary,KSS,,,21,5.037
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,21,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.244
Contemporary,KSS,,,22,5.244
Contemporary,KSS,,,22,4.934
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,22,5.141
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,22,4.934
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,22,5.037
Contemporary,KSS,,,23,5.037
Contemporary,KSS,,,23,5.037
Contemporary,KSS,,,23,5.141
Contemporary,KSS,,,23,5.141
Contemporary,KSS,,,23,5.141
Contemporary,KSS,,,23,5.141
Contemporary,KSS,,,23,5.141
Contemporary,KSS,,,23,4.415
Contemporary,KSS,,,23,4.727
Contemporary,KSS,,,23,4.831
Contemporary,KSS,,,23,4.831
Contemporary,KSS,,,23,4.831
Contemporary,KSS,,,23,4.831
Contemporary,KSS,,,23,4.623
Contemporary,KSS,,,23,4.831
Contemporary,KSS,,,23,4.934
Contemporary,KSS,,,23,4.934
Contemporary,KSS,,,23,5.037
Contemporary,KSS,,,23,4.727
Contemporary,KSS,,,23,4.831
Contemporary,KSS,,,23,4.934
Contemporary,KSS,,,23,4.934
Contemporary,KSS,,,23,4.934
Contemporary,KSS,,,23,4.934
Contemporary,KSS,,,24,4.934
Contemporary,KSS,,,24,5.037
Contemporary,KSS,,,24,5.037
Contemporary,KSS,,,24,5.037
Contemporary,KSS,,,24,4.934
Contemporary,KSS,,,24,5.037
Contemporary,KSS,,,24,5.037
Contemporary,KSS,,,24,5.037
Contemporary,KSS,,,24,5.037
Contemporary,KSS,,,24,5.141
Contemporary,KSS,,,24,5.141
Contemporary,KSS,,,24,5.141
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,24,5.244
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.347
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.244
Contemporary,KSS,,,25,5.141
Contemporary,KSS,,,25,4.934
Contemporary,KSS,,,25,5.037
Contemporary,KSS,,,25,5.141
Contemporary,KSS,,,26,5.141
Contemporary,KSS,,,26,5.141
Contemporary,KSS,,,26,5.141
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.244
Contemporary,KSS,,,26,5.037
Contemporary,KSS,,,26,5.037
Contemporary,KSS,,,26,4.934
Contemporary,KSS,,,26,5.037
Contemporary,KSS,,,26,5.037
Contemporary,KSS,,,26,5.037
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.244
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,27,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.141
Contemporary,KSS,,,28,5.037
Contemporary,KSS,,,28,4.934
Contemporary,KSS,,,28,4.102
Contemporary,KSS,,,28,4.727
Contemporary,KSS,,,28,4.519
Contemporary,KSS,,,28,4.623
Contemporary,KSS,,,28,4.623
Contemporary,KSS,,,28,4.727
Contemporary,KSS,,,28,4.727
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.934
Contemporary,KSS,,,29,4.934
Contemporary,KSS,,,29,4.934
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.831
Contemporary,KSS,,,29,4.934
Contemporary,KSS,,,29,4.934
Contemporary,KSS,,,29,4.934
Contemporary,KSS,,,29,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,5.037
Contemporary,KSS,,,30,4.934
Contemporary,KSS,,,30,4.934
Contemporary,KSS,,,30,4.934
Contemporary,KSS,,,30,4.934
Contemporary,KSS,,,30,4.934
Contemporary,KSS,,,30,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.934
Contemporary,KSS,,,31,4.831
Contemporary,KSS,,,31,4.831
Contemporary,KSS,,,31,4.727
Contemporary,KSS,,,31,4.623
Contemporary,KSS,,,31,4.831
Contemporary,KSS,,,31,4.831
Contemporary,KSS,,,31,4.831
Contemporary,KSS,,,31,4.831
Contemporary,KSS,,,31,4.831
Contemporary,KSS,,,32,4.831
Contemporary,KSS,,,32,4.831
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.831
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.623
Contemporary,KSS,,,32,4.623
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,32,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.831
Contemporary,KSS,,,33,4.623
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.623
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.727
Contemporary,KSS,,,33,4.831
Contemporary,KSS,,,33,4.415
Contemporary,KSS,,,33,4.311
Contemporary,KSS,,,33,4.311
Contemporary,KSS,,,33,4.311
Contemporary,KSS,,,33,4.415
Contemporary,KSS,,,33,4.519
Contemporary,KSS,,,33,4.519
Contemporary,KSS,,,34,4.311
Contemporary,KSS,,,34,4.311
Contemporary,KSS,,,34,4.415
Contemporary,KSS,,,34,4.415
Contemporary,KSS,,,34,4.519
Contemporary,KSS,,,34,4.519
Contemporary,KSS,,,34,4.623
Contemporary,KSS,,,34,4.623
Contemporary,KSS,,,34,4.623
Contemporary,KSS,,,34,4.623
Contemporary,KSS,,,34,4.623
Contemporary,KSS,,,34,4.623
Contemporary,KSS,,,34,4.727
Contemporary,KSS,,,34,4.727
Contemporary,KSS,,,34,4.727
Contemporary,KSS,,,34,4.623
Contemporary,KSS,,,34,4.102
Contemporary,KSS,,,34,3.788
Contemporary,KSS,,,34,3.998
Contemporary,KSS,,,34,3.788
Contemporary,KSS,,,34,3.788
Contemporary,KSS,,,34,3.788
Contemporary,KSS,,,34,3.893
Contemporary,KSS,,,34,4.102
Contemporary,KSS,,,35,4.207
Contemporary,KSS,,,35,4.207
Contemporary,KSS,,,35,4.207
Contemporary,KSS,,,35,4.311
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.311
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.519
Contemporary,KSS,,,35,4.519
Contemporary,KSS,,,35,4.623
Contemporary,KSS,,,35,4.623
Contemporary,KSS,,,35,4.623
Contemporary,KSS,,,35,4.623
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.415
Contemporary,KSS,,,35,4.519
Contemporary,KSS,,,35,4.519
Contemporary,KSS,,,35,4.519
Contemporary,KSS,,,36,4.519
Contemporary,KSS,,,36,4.623
Contemporary,KSS,,,36,4.623
Contemporary,KSS,,,36,4.623
Contemporary,KSS,,,36,4.623
Contemporary,KSS,,,36,4.311
Contemporary,KSS,,,36,4.415
Contemporary,KSS,,,36,4.415
Contemporary,KSS,,,36,4.519
Contemporary,KSS,,,36,4.519
Contemporary,KSS,,,36,4.102
Contemporary,KSS,,,36,3.893
Contemporary,KSS,,,36,3.683
Contemporary,KSS,,,36,3.893
Contemporary,KSS,,,36,3.998
Contemporary,KSS,,,36,4.102
Contemporary,KSS,,,36,3.578
Contemporary,KSS,,,36,3.893
Contemporary,KSS,,,36,3.998
Contemporary,KSS,,,36,3.998
Contemporary,KSS,,,36,3.998
Contemporary,KSS,,,36,3.998
Contemporary,KSS,,,36,4.102
Contemporary,KSS,,,36,4.102
Contemporary,KSS,,,37,4.102
Contemporary,KSS,,,37,4.207
Contemporary,KSS,,,37,4.207
Contemporary,KSS,,,37,4.207
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.207
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.519
Contemporary,KSS,,,37,4.519
Contemporary,KSS,,,37,4.519
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.207
Contemporary,KSS,,,37,3.998
Contemporary,KSS,,,37,4.207
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.207
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.311
Contemporary,KSS,,,37,4.415
Contemporary,KSS,,,37,4.415
Contemporary,KSS,,,37,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.519
Contemporary,KSS,,,38,4.519
Contemporary,KSS,,,38,4.519
Contemporary,KSS,,,38,4.519
Contemporary,KSS,,,38,4.623
Contemporary,KSS,,,38,4.623
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.311
Contemporary,KSS,,,38,4.415
Contemporary,KSS,,,38,4.102
Contemporary,KSS,,,38,4.102
Contemporary,KSS,,,38,4.207
Contemporary,KSS,,,38,4.207
Contemporary,KSS,,,38,4.311
Contemporary,KSS,,,38,4.311
Contemporary,KSS,,,38,4.311
Contemporary,KSS,,,39,4.311
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.519
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.519
Contemporary,KSS,,,39,4.519
Contemporary,KSS,,,39,4.519
Contemporary,KSS,,,39,3.998
Contemporary,KSS,,,39,4.102
Contemporary,KSS,,,39,4.207
Contemporary,KSS,,,39,4.311
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,4.415
Contemporary,KSS,,,39,3.998
Contemporary,KSS,,,39,3.893
Contemporary,KSS,,,39,3.893
Contemporary,KSS,,,39,3.893
Contemporary,KSS,,,39,3.893
Contemporary,KSS,,,39,3.893
Contemporary,KSS,,,40,3.998
Contemporary,KSS,,,40,3.998
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.102
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,40,4.207
Contemporary,KSS,,,41,4.207
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.415
Contemporary,KSS,,,41,4.415
Contemporary,KSS,,,41,4.415
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.415
Contemporary,KSS,,,41,4.415
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,41,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,42,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.415
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.415
Contemporary,KSS,,,43,4.415
Contemporary,KSS,,,43,4.415
Contemporary,KSS,,,43,4.415
Contemporary,KSS,,,43,4.415
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,43,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.207
Contemporary,KSS,,,44,4.207
Contemporary,KSS,,,44,4.207
Contemporary,KSS,,,44,4.207
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,44,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.415
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,45,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.207
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.311
Contemporary,KSS,,,46,4.207
Contemporary,KSS,,,46,4.207
Contemporary,KSS,,,46,4.207
Contemporary,KSS,,,46,4.311
